"No."  ,"Time"           ,"Source"        ,"Destination"   ,"Protocol","Length","Info"
"67"   ,"02:18:17.963374","10.140.212.198","10.224.168.94" ,"TCP"     ,"409"   ,"52372  >  3478 [PSH, ACK] Seq=1 Ack=1 Win=65535 Len=355 [TCP segment of a reassembled PDU]"
"68"   ,"02:18:17.964997","10.224.168.94" ,"10.140.212.198","TCP"     ,"409"   ,"3478  >  52370 [PSH, ACK] Seq=1 Ack=1 Win=29200 Len=355 [TCP segment of a reassembled PDU]"
"69"   ,"02:18:17.965044","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52370  >  3478 [ACK] Seq=1 Ack=356 Win=65535 Len=0"
"86"   ,"02:18:18.004050","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52372 [ACK] Seq=1 Ack=356 Win=65490 Len=0"
"87"   ,"02:18:18.023296","10.224.168.94" ,"10.140.212.198","TCP"     ,"136"   ,"3478  >  52372 [PSH, ACK] Seq=1 Ack=356 Win=65490 Len=82 [TCP segment of a reassembled PDU]"
"88"   ,"02:18:18.023367","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52372  >  3478 [ACK] Seq=356 Ack=83 Win=65535 Len=0"
"183"  ,"02:18:18.145507","10.140.212.198","10.224.168.94" ,"TCP"     ,"506"   ,"52372  >  3478 [PSH, ACK] Seq=356 Ack=83 Win=65535 Len=452 [TCP segment of a reassembled PDU]"
"184"  ,"02:18:18.145626","10.140.212.198","10.224.168.94" ,"TCP"     ,"645"   ,"52372  >  3478 [PSH, ACK] Seq=808 Ack=83 Win=65535 Len=591 [TCP segment of a reassembled PDU]"
"185"  ,"02:18:18.145667","10.140.212.198","10.224.168.94" ,"TCP"     ,"644"   ,"52372  >  3478 [PSH, ACK] Seq=1399 Ack=83 Win=65535 Len=590 [TCP segment of a reassembled PDU]"
"186"  ,"02:18:18.145668","10.140.212.198","10.224.168.94" ,"TCP"     ,"132"   ,"52372  >  3478 [PSH, ACK] Seq=1989 Ack=83 Win=65535 Len=78 [TCP segment of a reassembled PDU]"
"187"  ,"02:18:18.147319","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52372 [ACK] Seq=83 Ack=1399 Win=65490 Len=0"
"188"  ,"02:18:18.147855","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52372 [ACK] Seq=83 Ack=2067 Win=65490 Len=0"
"189"  ,"02:18:18.148316","10.224.168.94" ,"10.140.212.198","TCP"     ,"140"   ,"3478  >  52372 [PSH, ACK] Seq=83 Ack=2067 Win=65490 Len=86 [TCP segment of a reassembled PDU]"
"190"  ,"02:18:18.148319","10.224.168.94" ,"10.140.212.198","TCP"     ,"506"   ,"3478  >  52370 [PSH, ACK] Seq=356 Ack=1 Win=29200 Len=452 [TCP segment of a reassembled PDU]"
"191"  ,"02:18:18.148377","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52372  >  3478 [ACK] Seq=2067 Ack=169 Win=65535 Len=0"
"192"  ,"02:18:18.148378","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52370  >  3478 [ACK] Seq=1 Ack=808 Win=65535 Len=0"
"193"  ,"02:18:18.148632","10.140.212.198","10.224.168.94" ,"TCP"     ,"84"    ,"52370  >  3478 [PSH, ACK] Seq=1 Ack=808 Win=65535 Len=30 [TCP segment of a reassembled PDU]"
"194"  ,"02:18:18.150217","10.224.168.94" ,"10.140.212.198","TCP"     ,"1313"  ,"3478  >  52370 [PSH, ACK] Seq=808 Ack=1 Win=29200 Len=1259 [TCP segment of a reassembled PDU]"
"195"  ,"02:18:18.150221","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52370 [ACK] Seq=2067 Ack=31 Win=29200 Len=0"
"196"  ,"02:18:18.150286","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52370  >  3478 [ACK] Seq=31 Ack=2067 Win=65535 Len=0"
"216"  ,"02:18:18.221913","10.140.212.198","10.224.168.94" ,"TCP"     ,"176"   ,"52370  >  3478 [PSH, ACK] Seq=31 Ack=2067 Win=65535 Len=122 [TCP segment of a reassembled PDU]"
"217"  ,"02:18:18.223153","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52370 [ACK] Seq=2067 Ack=153 Win=29200 Len=0"
"218"  ,"02:18:18.223155","10.224.168.94" ,"10.140.212.198","TCP"     ,"120"   ,"3478  >  52370 [PSH, ACK] Seq=2067 Ack=153 Win=29200 Len=66 [TCP segment of a reassembled PDU]"
"219"  ,"02:18:18.223201","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52370  >  3478 [ACK] Seq=153 Ack=2133 Win=65535 Len=0"
"220"  ,"02:18:18.260639","10.140.212.198","10.224.168.94" ,"TCP"     ,"176"   ,"52372  >  3478 [PSH, ACK] Seq=2067 Ack=169 Win=65535 Len=122 [TCP segment of a reassembled PDU]"
"221"  ,"02:18:18.262351","10.224.168.94" ,"10.140.212.198","TCP"     ,"120"   ,"3478  >  52372 [PSH, ACK] Seq=169 Ack=2189 Win=65490 Len=66 [TCP segment of a reassembled PDU]"
"222"  ,"02:18:18.262492","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52372  >  3478 [ACK] Seq=2189 Ack=235 Win=65535 Len=0"
"366"  ,"02:18:18.323150","10.140.212.198","10.224.168.94" ,"TCP"     ,"123"   ,"52372  >  3478 [PSH, ACK] Seq=2189 Ack=235 Win=65535 Len=69 [TCP segment of a reassembled PDU]"
"367"  ,"02:18:18.323213","10.140.212.198","10.224.168.94" ,"TCP"     ,"1087"  ,"52372  >  3478 [PSH, ACK] Seq=2258 Ack=235 Win=65535 Len=1033 [TCP segment of a reassembled PDU]"
"368"  ,"02:18:18.323213","10.140.212.198","10.224.168.94" ,"TCP"     ,"1087"  ,"52372  >  3478 [PSH, ACK] Seq=3291 Ack=235 Win=65535 Len=1033 [TCP segment of a reassembled PDU]"
"369"  ,"02:18:18.323213","10.140.212.198","10.224.168.94" ,"TCP"     ,"1087"  ,"52372  >  3478 [PSH, ACK] Seq=4324 Ack=235 Win=65535 Len=1033 [TCP segment of a reassembled PDU]"
"370"  ,"02:18:18.323229","10.140.212.198","10.224.168.94" ,"TCP"     ,"1087"  ,"52372  >  3478 [PSH, ACK] Seq=5357 Ack=235 Win=65535 Len=1033 [TCP segment of a reassembled PDU]"
"371"  ,"02:18:18.323245","10.140.212.198","10.224.168.94" ,"TCP"     ,"1087"  ,"52372  >  3478 [PSH, ACK] Seq=6390 Ack=235 Win=65535 Len=1033 [TCP segment of a reassembled PDU]"
"372"  ,"02:18:18.323265","10.140.212.198","10.224.168.94" ,"TCP"     ,"1085"  ,"52372  >  3478 [PSH, ACK] Seq=7423 Ack=235 Win=65535 Len=1031 [TCP segment of a reassembled PDU]"
"373"  ,"02:18:18.323274","10.140.212.198","10.224.168.94" ,"TCP"     ,"678"   ,"52372  >  3478 [PSH, ACK] Seq=8454 Ack=235 Win=65535 Len=624 [TCP segment of a reassembled PDU]"
"374"  ,"02:18:18.323318","10.140.212.198","10.224.168.94" ,"TCP"     ,"831"   ,"52372  >  3478 [PSH, ACK] Seq=9078 Ack=235 Win=65535 Len=777 [TCP segment of a reassembled PDU]"
"375"  ,"02:18:18.323336","10.140.212.198","10.224.168.94" ,"TCP"     ,"831"   ,"52372  >  3478 [PSH, ACK] Seq=9855 Ack=235 Win=65535 Len=777 [TCP segment of a reassembled PDU]"
"376"  ,"02:18:18.323344","10.140.212.198","10.224.168.94" ,"TCP"     ,"829"   ,"52372  >  3478 [PSH, ACK] Seq=10632 Ack=235 Win=65535 Len=775 [TCP segment of a reassembled PDU]"
"377"  ,"02:18:18.324785","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52372 [ACK] Seq=235 Ack=3291 Win=65490 Len=0"
"378"  ,"02:18:18.324987","10.224.168.94" ,"10.140.212.198","TCP"     ,"123"   ,"3478  >  52370 [PSH, ACK] Seq=2133 Ack=153 Win=29200 Len=69 [TCP segment of a reassembled PDU]"
"379"  ,"02:18:18.325025","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52370  >  3478 [ACK] Seq=153 Ack=2202 Win=65535 Len=0"
"380"  ,"02:18:18.325278","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52370 [ACK] Seq=2202 Ack=153 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"381"  ,"02:18:18.325281","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52372 [ACK] Seq=235 Ack=5357 Win=65490 Len=0"
"382"  ,"02:18:18.325281","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52372 [ACK] Seq=235 Ack=7423 Win=65490 Len=0"
"383"  ,"02:18:18.325282","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52372 [ACK] Seq=235 Ack=9078 Win=65490 Len=0"
"384"  ,"02:18:18.325283","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52372 [ACK] Seq=235 Ack=10632 Win=65490 Len=0"
"385"  ,"02:18:18.325891","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52370 [ACK] Seq=3662 Ack=153 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"386"  ,"02:18:18.325895","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52370 [ACK] Seq=5122 Ack=153 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"387"  ,"02:18:18.325897","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52370 [ACK] Seq=6582 Ack=153 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"388"  ,"02:18:18.325943","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52370  >  3478 [ACK] Seq=153 Ack=5122 Win=65535 Len=0"
"389"  ,"02:18:18.325978","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52370  >  3478 [ACK] Seq=153 Ack=8042 Win=65535 Len=0"
"390"  ,"02:18:18.326195","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52370 [ACK] Seq=8042 Ack=153 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"391"  ,"02:18:18.326198","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52370 [ACK] Seq=9502 Ack=153 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"392"  ,"02:18:18.326234","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52370  >  3478 [ACK] Seq=153 Ack=10962 Win=65535 Len=0"
"393"  ,"02:18:18.326402","10.224.168.94" ,"10.140.212.198","TCP"     ,"443"   ,"3478  >  52370 [PSH, ACK] Seq=10962 Ack=153 Win=29200 Len=389 [TCP segment of a reassembled PDU]"
"394"  ,"02:18:18.326436","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52370  >  3478 [ACK] Seq=153 Ack=11351 Win=65535 Len=0"
"397"  ,"02:18:18.364976","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52372 [ACK] Seq=235 Ack=11407 Win=65490 Len=0"
"410"  ,"02:18:18.449449","10.140.212.198","10.224.168.94" ,"TCP"     ,"136"   ,"52372  >  3478 [PSH, ACK] Seq=11407 Ack=235 Win=65535 Len=82 [TCP segment of a reassembled PDU]"
"411"  ,"02:18:18.450992","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52372 [ACK] Seq=235 Ack=11489 Win=65490 Len=0"
"412"  ,"02:18:18.451433","10.224.168.94" ,"10.140.212.198","TCP"     ,"140"   ,"3478  >  52370 [PSH, ACK] Seq=11351 Ack=153 Win=29200 Len=86 [TCP segment of a reassembled PDU]"
"413"  ,"02:18:18.451525","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52370  >  3478 [ACK] Seq=153 Ack=11437 Win=65535 Len=0"
"414"  ,"02:18:18.452556","10.224.168.94" ,"10.140.212.198","TCP"     ,"164"   ,"3478  >  52370 [PSH, ACK] Seq=11437 Ack=153 Win=29200 Len=110 [TCP segment of a reassembled PDU]"
"415"  ,"02:18:18.452615","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52370  >  3478 [ACK] Seq=153 Ack=11547 Win=65535 Len=0"
"599"  ,"02:18:18.523069","10.140.212.198","10.224.168.94" ,"TCP"     ,"146"   ,"52372  >  3478 [PSH, ACK] Seq=11489 Ack=235 Win=65535 Len=92 [TCP segment of a reassembled PDU]"
"600"  ,"02:18:18.523121","10.140.212.198","10.224.168.94" ,"TCP"     ,"935"   ,"52372  >  3478 [PSH, ACK] Seq=11581 Ack=235 Win=65535 Len=881 [TCP segment of a reassembled PDU]"
"601"  ,"02:18:18.523122","10.140.212.198","10.224.168.94" ,"TCP"     ,"935"   ,"52372  >  3478 [PSH, ACK] Seq=12462 Ack=235 Win=65535 Len=881 [TCP segment of a reassembled PDU]"
"602"  ,"02:18:18.523134","10.140.212.198","10.224.168.94" ,"TCP"     ,"935"   ,"52372  >  3478 [PSH, ACK] Seq=13343 Ack=235 Win=65535 Len=881 [TCP segment of a reassembled PDU]"
"603"  ,"02:18:18.523157","10.140.212.198","10.224.168.94" ,"TCP"     ,"932"   ,"52372  >  3478 [PSH, ACK] Seq=14224 Ack=235 Win=65535 Len=878 [TCP segment of a reassembled PDU]"
"604"  ,"02:18:18.523243","10.140.212.198","10.224.168.94" ,"TCP"     ,"1179"  ,"52372  >  3478 [PSH, ACK] Seq=15102 Ack=235 Win=65535 Len=1125 [TCP segment of a reassembled PDU]"
"605"  ,"02:18:18.523267","10.140.212.198","10.224.168.94" ,"TCP"     ,"1179"  ,"52372  >  3478 [PSH, ACK] Seq=16227 Ack=235 Win=65535 Len=1125 [TCP segment of a reassembled PDU]"
"606"  ,"02:18:18.523283","10.140.212.198","10.224.168.94" ,"TCP"     ,"1179"  ,"52372  >  3478 [PSH, ACK] Seq=17352 Ack=235 Win=65535 Len=1125 [TCP segment of a reassembled PDU]"
"607"  ,"02:18:18.523302","10.140.212.198","10.224.168.94" ,"TCP"     ,"1176"  ,"52372  >  3478 [PSH, ACK] Seq=18477 Ack=235 Win=65535 Len=1122 [TCP segment of a reassembled PDU]"
"608"  ,"02:18:18.524507","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52372 [ACK] Seq=235 Ack=12462 Win=65490 Len=0"
"609"  ,"02:18:18.524660","10.224.168.94" ,"10.140.212.198","TCP"     ,"140"   ,"3478  >  52372 [PSH, ACK] Seq=235 Ack=12462 Win=65490 Len=86 [TCP segment of a reassembled PDU]"
"610"  ,"02:18:18.524694","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52372  >  3478 [ACK] Seq=19599 Ack=321 Win=65535 Len=0"
"611"  ,"02:18:18.524872","10.224.168.94" ,"10.140.212.198","TCP"     ,"146"   ,"3478  >  52370 [PSH, ACK] Seq=11547 Ack=153 Win=29200 Len=92 [TCP segment of a reassembled PDU]"
"612"  ,"02:18:18.524896","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52370  >  3478 [ACK] Seq=153 Ack=11639 Win=65535 Len=0"
"613"  ,"02:18:18.525087","10.140.212.198","10.224.168.94" ,"TCP"     ,"84"    ,"52370  >  3478 [PSH, ACK] Seq=153 Ack=11639 Win=65535 Len=30 [TCP segment of a reassembled PDU]"
"614"  ,"02:18:18.525690","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52370 [ACK] Seq=11639 Ack=153 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"615"  ,"02:18:18.525932","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52372 [ACK] Seq=321 Ack=14224 Win=65490 Len=0"
"616"  ,"02:18:18.525935","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52372 [ACK] Seq=321 Ack=16227 Win=65490 Len=0"
"617"  ,"02:18:18.525936","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52372 [ACK] Seq=321 Ack=18477 Win=65490 Len=0"
"618"  ,"02:18:18.525937","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52370 [ACK] Seq=13099 Ack=153 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"619"  ,"02:18:18.525939","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52370 [ACK] Seq=14559 Ack=153 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"620"  ,"02:18:18.525941","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52370 [ACK] Seq=16019 Ack=153 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"621"  ,"02:18:18.525942","10.224.168.94" ,"10.140.212.198","TCP"     ,"1514"  ,"3478  >  52370 [ACK] Seq=17479 Ack=153 Win=29200 Len=1460 [TCP segment of a reassembled PDU]"
"622"  ,"02:18:18.525992","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52370  >  3478 [ACK] Seq=183 Ack=14559 Win=65535 Len=0"
"623"  ,"02:18:18.526035","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52370  >  3478 [ACK] Seq=183 Ack=17479 Win=65535 Len=0"
"624"  ,"02:18:18.526149","10.224.168.94" ,"10.140.212.198","TCP"     ,"772"   ,"3478  >  52370 [PSH, ACK] Seq=18939 Ack=153 Win=29200 Len=718 [TCP segment of a reassembled PDU]"
"625"  ,"02:18:18.526182","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52370  >  3478 [ACK] Seq=183 Ack=19657 Win=65535 Len=0"
"626"  ,"02:18:18.565110","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52372 [ACK] Seq=321 Ack=19599 Win=65490 Len=0"
"627"  ,"02:18:18.566091","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52370 [ACK] Seq=19657 Ack=183 Win=29200 Len=0"
"629"  ,"02:18:18.593440","10.140.212.198","10.224.168.94" ,"TCP"     ,"116"   ,"52370  >  3478 [PSH, ACK] Seq=183 Ack=19657 Win=65535 Len=62 [TCP segment of a reassembled PDU]"
"630"  ,"02:18:18.594676","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52370 [ACK] Seq=19657 Ack=245 Win=29200 Len=0"
"634"  ,"02:18:18.603405","10.140.212.198","10.224.168.94" ,"TCP"     ,"248"   ,"52372  >  3478 [PSH, ACK] Seq=19599 Ack=321 Win=65535 Len=194 [TCP segment of a reassembled PDU]"
"635"  ,"02:18:18.604818","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52372 [ACK] Seq=321 Ack=19793 Win=65490 Len=0"
"636"  ,"02:18:18.604822","10.224.168.94" ,"10.140.212.198","TCP"     ,"248"   ,"3478  >  52370 [PSH, ACK] Seq=19657 Ack=245 Win=29200 Len=194 [TCP segment of a reassembled PDU]"
"637"  ,"02:18:18.604884","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52370  >  3478 [ACK] Seq=245 Ack=19851 Win=65535 Len=0"
"889"  ,"02:18:18.684431","10.140.212.198","10.224.168.94" ,"TCP"     ,"212"   ,"52372  >  3478 [PSH, ACK] Seq=19793 Ack=321 Win=65535 Len=158 [TCP segment of a reassembled PDU]"
"890"  ,"02:18:18.685975","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52372 [ACK] Seq=321 Ack=19951 Win=65490 Len=0"
"891"  ,"02:18:18.685978","10.224.168.94" ,"10.140.212.198","TCP"     ,"212"   ,"3478  >  52370 [PSH, ACK] Seq=19851 Ack=245 Win=29200 Len=158 [TCP segment of a reassembled PDU]"
"892"  ,"02:18:18.686034","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52370  >  3478 [ACK] Seq=245 Ack=20009 Win=65535 Len=0"
"1146" ,"02:18:18.843090","10.140.212.198","10.224.168.94" ,"TCP"     ,"209"   ,"52372  >  3478 [PSH, ACK] Seq=19951 Ack=321 Win=65535 Len=155 [TCP segment of a reassembled PDU]"
"1160" ,"02:18:18.844822","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52372 [ACK] Seq=321 Ack=20106 Win=65490 Len=0"
"1161" ,"02:18:18.844824","10.224.168.94" ,"10.140.212.198","TCP"     ,"140"   ,"3478  >  52372 [PSH, ACK] Seq=321 Ack=20106 Win=65490 Len=86 [TCP segment of a reassembled PDU]"
"1162" ,"02:18:18.844867","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52372  >  3478 [ACK] Seq=20106 Ack=407 Win=65535 Len=0"
"1163" ,"02:18:18.845098","10.224.168.94" ,"10.140.212.198","TCP"     ,"209"   ,"3478  >  52370 [PSH, ACK] Seq=20009 Ack=245 Win=29200 Len=155 [TCP segment of a reassembled PDU]"
"1164" ,"02:18:18.845130","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52370  >  3478 [ACK] Seq=245 Ack=20164 Win=65535 Len=0"
"1165" ,"02:18:18.845316","10.140.212.198","10.224.168.94" ,"TCP"     ,"84"    ,"52370  >  3478 [PSH, ACK] Seq=245 Ack=20164 Win=65535 Len=30 [TCP segment of a reassembled PDU]"
"1209" ,"02:18:18.887088","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52370 [ACK] Seq=20164 Ack=275 Win=29200 Len=0"
"1229" ,"02:18:19.003168","10.140.212.198","10.224.168.94" ,"TCP"     ,"209"   ,"52372  >  3478 [PSH, ACK] Seq=20106 Ack=407 Win=65535 Len=155 [TCP segment of a reassembled PDU]"
"1230" ,"02:18:19.004794","10.224.168.94" ,"10.140.212.198","TCP"     ,"209"   ,"3478  >  52370 [PSH, ACK] Seq=20164 Ack=275 Win=29200 Len=155 [TCP segment of a reassembled PDU]"
"1231" ,"02:18:19.004838","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52370  >  3478 [ACK] Seq=275 Ack=20319 Win=65535 Len=0"
"1471" ,"02:18:19.025531","10.224.168.94" ,"10.140.212.198","TCP"     ,"136"   ,"3478  >  52372 [PSH, ACK] Seq=407 Ack=20261 Win=65490 Len=82 [TCP segment of a reassembled PDU]"
"1473" ,"02:18:19.025588","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52372  >  3478 [ACK] Seq=20261 Ack=489 Win=65535 Len=0"
"1721" ,"02:18:19.185253","10.140.212.198","10.224.168.94" ,"TCP"     ,"209"   ,"52372  >  3478 [PSH, ACK] Seq=20261 Ack=489 Win=65535 Len=155 [TCP segment of a reassembled PDU]"
"1722" ,"02:18:19.187221","10.224.168.94" ,"10.140.212.198","TCP"     ,"140"   ,"3478  >  52372 [PSH, ACK] Seq=489 Ack=20416 Win=65490 Len=86 [TCP segment of a reassembled PDU]"
"1723" ,"02:18:19.187224","10.224.168.94" ,"10.140.212.198","TCP"     ,"209"   ,"3478  >  52370 [PSH, ACK] Seq=20319 Ack=275 Win=29200 Len=155 [TCP segment of a reassembled PDU]"
"1724" ,"02:18:19.187270","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52372  >  3478 [ACK] Seq=20416 Ack=575 Win=65535 Len=0"
"1725" ,"02:18:19.187270","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52370  >  3478 [ACK] Seq=275 Ack=20474 Win=65535 Len=0"
"1726" ,"02:18:19.187471","10.140.212.198","10.224.168.94" ,"TCP"     ,"84"    ,"52370  >  3478 [PSH, ACK] Seq=275 Ack=20474 Win=65535 Len=30 [TCP segment of a reassembled PDU]"
"1727" ,"02:18:19.188682","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52370 [ACK] Seq=20474 Ack=305 Win=29200 Len=0"
"2128" ,"02:18:19.221951","10.140.212.198","10.224.168.94" ,"TCP"     ,"176"   ,"52370  >  3478 [PSH, ACK] Seq=305 Ack=20474 Win=65535 Len=122 [TCP segment of a reassembled PDU]"
"2158" ,"02:18:19.224290","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52370 [ACK] Seq=20474 Ack=427 Win=29200 Len=0"
"2159" ,"02:18:19.224292","10.224.168.94" ,"10.140.212.198","TCP"     ,"120"   ,"3478  >  52370 [PSH, ACK] Seq=20474 Ack=427 Win=29200 Len=66 [TCP segment of a reassembled PDU]"
"2160" ,"02:18:19.224327","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52370  >  3478 [ACK] Seq=427 Ack=20540 Win=65535 Len=0"
"2301" ,"02:18:19.260333","10.140.212.198","10.224.168.94" ,"TCP"     ,"176"   ,"52372  >  3478 [PSH, ACK] Seq=20416 Ack=575 Win=65535 Len=122 [TCP segment of a reassembled PDU]"
"2302" ,"02:18:19.262148","10.224.168.94" ,"10.140.212.198","TCP"     ,"120"   ,"3478  >  52372 [PSH, ACK] Seq=575 Ack=20538 Win=65490 Len=66 [TCP segment of a reassembled PDU]"
"2303" ,"02:18:19.262218","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52372  >  3478 [ACK] Seq=20538 Ack=641 Win=65535 Len=0"
"2743" ,"02:18:19.447455","10.140.212.198","10.224.168.94" ,"TCP"     ,"136"   ,"52372  >  3478 [PSH, ACK] Seq=20538 Ack=641 Win=65535 Len=82 [TCP segment of a reassembled PDU]"
"2744" ,"02:18:19.449353","10.224.168.94" ,"10.140.212.198","TCP"     ,"140"   ,"3478  >  52370 [PSH, ACK] Seq=20540 Ack=427 Win=29200 Len=86 [TCP segment of a reassembled PDU]"
"2745" ,"02:18:19.449397","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52370  >  3478 [ACK] Seq=427 Ack=20626 Win=65535 Len=0"
"2746" ,"02:18:19.450585","10.224.168.94" ,"10.140.212.198","TCP"     ,"164"   ,"3478  >  52370 [PSH, ACK] Seq=20626 Ack=427 Win=29200 Len=110 [TCP segment of a reassembled PDU]"
"2747" ,"02:18:19.450612","10.140.212.198","10.224.168.94" ,"TCP"     ,"54"    ,"52370  >  3478 [ACK] Seq=427 Ack=20736 Win=65535 Len=0"
"2749" ,"02:18:19.488135","10.224.168.94" ,"10.140.212.198","TCP"     ,"54"    ,"3478  >  52372 [ACK] Seq=641 Ack=20620 Win=65490 Len=0"
"3342" ,"02:18:19.593581","10.140.212.198","10.224.168.94" ,"TCP"     ,"116"   ,"52370  >  3478 [PSH, ACK] Seq=427 Ack=20736 Win=65535 Len=62 [TCP segment of a reassembled PDU]"
"3422" ,"02:18:19.624473","10.140.212.198","10.224.168.94" ,"TCP"     ,"1187"  ,"52372  >  3478 [PSH, ACK] Seq=20620 Ack=641 Win=65535 Len=1133 [TCP segment of a reassembled PDU]"
"3423" ,"02:18:19.624527","10.140.212.198","10.224.168.94" ,"TCP"     ,"1187"  ,"52372  >  3478 [PSH, ACK] Seq=21753 Ack=641 Win=65535 Len=1133 [TCP segment of a reassembled PDU]"
"3424" ,"02:18:19.624536","10.140.212.198","10.224.168.94" ,"TCP"     ,"1187"  ,"52372  >  3478 [PSH, ACK] Seq=22886 Ack=641 Win=65535 Len=1133 [TCP segment of a reassembled PDU]"
"3425" ,"02:18:19.624581","10.140.212.198","10.224.168.94" ,"TCP"     ,"1187"  ,"52372  >  3478 [PSH, ACK] Seq=24019 Ack=641 Win=65535 Len=1133 [TCP segment of a reassembled PDU]"
