"No." ,"Time"           ,"Source"                 ,"Destination"      ,"Protocol"  ,"Length","Info"
"3956","13:32:14.950242","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=5711, Time=2732448270"
"3957","13:32:14.950816","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=29737, Time=4011510304"
"3958","13:32:14.968925","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=5712, Time=2732448430"
"3959","13:32:14.971076","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=29738, Time=4011510464"
"3960","13:32:14.989212","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=5713, Time=2732448590"
"3961","13:32:14.991376","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=29739, Time=4011510624"
"3962","13:32:15.009624","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=5714, Time=2732448750"
"3963","13:32:15.010266","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=29740, Time=4011510784"
"3964","13:32:15.030459","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=29741, Time=4011510944"
"3965","13:32:15.036181","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=5715, Time=2732448910"
"3966","13:32:15.049015","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=5716, Time=2732449070"
"3967","13:32:15.051219","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=29742, Time=4011511104"
"3968","13:32:15.071455","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=5717, Time=2732449230"
"3969","13:32:15.071762","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=29743, Time=4011511264"
"3970","13:32:15.088929","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=5718, Time=2732449390"
"3971","13:32:15.090227","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=29744, Time=4011511424"
"3972","13:32:15.110984","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=5719, Time=2732449550"
"3973","13:32:15.111560","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=29745, Time=4011511584"
"3974","13:32:15.129012","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=5720, Time=2732449710"
"3975","13:32:15.131167","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=29746, Time=4011511744"
"3976","13:32:15.149372","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=5721, Time=2732449870"
"3977","13:32:15.150859","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=29747, Time=4011511904"
"3978","13:32:15.168951","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=5722, Time=2732450030"
"3979","13:32:15.171364","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=29748, Time=4011512064"
"3980","13:32:15.188921","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=5723, Time=2732450190"
"3981","13:32:15.191246","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=29749, Time=4011512224"
"3982","13:32:15.211011","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=29750, Time=4011512384"
"3983","13:32:15.211219","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=5724, Time=2732450350"
"3984","13:32:15.228974","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=5725, Time=2732450510"
"3985","13:32:15.230744","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=29751, Time=4011512544"
"3986","13:32:15.249201","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=5726, Time=2732450670"
"3987","13:32:15.250968","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=29752, Time=4011512704"
"3988","13:32:15.269451","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=5727, Time=2732450830"
"3989","13:32:15.270266","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=29753, Time=4011512864"
"3990","13:32:15.289004","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=5728, Time=2732450990"
"3991","13:32:15.291235","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=29754, Time=4011513024"
"3992","13:32:15.292245","192.168.31.219"         ,"173.39.112.121"   ,"UDP"       ,"168"   ,"24605  >  38735 Len=126"
"3993","13:32:15.309255","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=5729, Time=2732451150"
"3994","13:32:15.310694","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=29755, Time=4011513184"
"3995","13:32:15.328918","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=5730, Time=2732451310"
"3996","13:32:15.330400","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=29756, Time=4011513344"
"3997","13:32:15.351250","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=5731, Time=2732451470"
"3998","13:32:15.351638","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=29757, Time=4011513504"
"3999","13:32:15.353977","192.168.31.219"         ,"64.233.189.102"   ,"TCP"       ,"78"    ,"[TCP Retransmission] 55952  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=32 TSval=155972722 TSecr=0 SACK_PERM=1"
"4000","13:32:15.368990","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=5732, Time=2732451630"
"4001","13:32:15.370932","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=29758, Time=4011513664"
"4002","13:32:15.389129","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=5733, Time=2732451790"
"4003","13:32:15.390561","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=29759, Time=4011513824"
"4004","13:32:15.400382","192.168.31.1"           ,"239.255.255.250"  ,"SSDP"      ,"434"   ,"NOTIFY * HTTP/1.1 "
"4005","13:32:15.405029","192.168.31.1"           ,"239.255.255.250"  ,"SSDP"      ,"506"   ,"NOTIFY * HTTP/1.1 "
"4006","13:32:15.409165","192.168.31.1"           ,"239.255.255.250"  ,"SSDP"      ,"443"   ,"NOTIFY * HTTP/1.1 "
"4007","13:32:15.410467","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=29760, Time=4011513984"
"4008","13:32:15.416695","192.168.31.1"           ,"239.255.255.250"  ,"SSDP"      ,"502"   ,"NOTIFY * HTTP/1.1 "
"4009","13:32:15.423047","192.168.31.1"           ,"239.255.255.250"  ,"SSDP"      ,"443"   ,"NOTIFY * HTTP/1.1 "
"4010","13:32:15.427623","192.168.31.1"           ,"239.255.255.250"  ,"SSDP"      ,"482"   ,"NOTIFY * HTTP/1.1 "
"4011","13:32:15.430508","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=29761, Time=4011514144"
"4012","13:32:15.431673","192.168.31.1"           ,"239.255.255.250"  ,"SSDP"      ,"443"   ,"NOTIFY * HTTP/1.1 "
"4013","13:32:15.436536","192.168.31.1"           ,"239.255.255.250"  ,"SSDP"      ,"496"   ,"NOTIFY * HTTP/1.1 "
"4014","13:32:15.441250","192.168.31.1"           ,"239.255.255.250"  ,"SSDP"      ,"514"   ,"NOTIFY * HTTP/1.1 "
"4015","13:32:15.445885","192.168.31.1"           ,"239.255.255.250"  ,"SSDP"      ,"498"   ,"NOTIFY * HTTP/1.1 "
"4016","13:32:15.450552","192.168.31.1"           ,"239.255.255.250"  ,"SSDP"      ,"498"   ,"NOTIFY * HTTP/1.1 "
"4017","13:32:15.450789","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=5734, Time=2732451950"
"4018","13:32:15.450792","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=5735, Time=2732452110"
"4019","13:32:15.450793","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=5736, Time=2732452270"
"4020","13:32:15.451385","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=29762, Time=4011514304"
"4021","13:32:15.469572","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=5737, Time=2732452430"
"4022","13:32:15.470551","192.168.31.219"         ,"173.39.112.121"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0xF456770B, Seq=29763, Time=4011514464"
"4023","13:32:15.489019","173.39.112.121"         ,"192.168.31.219"   ,"RTP"       ,"218"   ,"PT=ITU-T G.711 PCMU, SSRC=0x48CF, Seq=5738, Time=2732452590"
